IQ-TREE multicore version 2.1.1 COVID-edition for Linux 64-bit built Aug 22 2020
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung,
Olga Chernomor, Heiko Schmidt, Dominik Schrempf, Michael Woodhams.

Host:    holy7c18609.rc.fas.harvard.edu (AVX512, FMA3, 188 GB RAM)
Command: iqtree2 -s /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.fa -S /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.partition.nex --prefix June2021_iqtree59_loci -T 1
Seed:    739335 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Sat Jun 19 18:48:53 2021
Kernel:  AVX+FMA - 1 threads (24 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 24 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading partition model file /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.partition.nex ...
Reading alignment file /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.fa ... Fasta format detected
Alignment most likely contains DNA/RNA sequences
Alignment has 24 sequences with 12758237 columns, 2530737 distinct patterns
2986934 parsimony-informative, 2432597 singleton sites, 7338706 constant sites
                           Gap/Ambiguity  Composition  p-value
   1  Drosophila_virilis          32.03%    failed      0.00%
   2  Drosophila_mojavensis       32.20%    failed      0.00%
   3  Drosophila_willistoni       33.72%    failed      0.00%
   4  Drosophila_melanogaster     31.37%    failed      0.00%
   5  Drosophila_ananassae        31.72%    failed      0.00%
   6  Drosophila_pseudoobscura    32.08%    failed      0.00%
   7  Drosophila_grimshawi        48.47%    failed      0.00%
   8  Drosophila_nanella          69.70%    failed      0.00%
   9  Drosophila_cfdives          65.41%    failed      0.00%
  10  Scaptomyza_cyrtandrae       66.29%    failed      0.00%
  11  Scaptomyza_varipicta        67.48%    failed      0.00%
  12  Scaptomyza_varia            66.51%    failed      0.00%
  13  Drosophila_macrothrix       77.07%    failed      0.00%
  14  Drosophila_mimica           76.45%    failed      0.00%
  15  Drosophila_atroscutellata   78.36%    failed      0.00%
  16  Drosophila_primaeva         82.71%    failed      0.00%
  17  Drosophila_tanythrix        81.56%    failed      0.00%
  18  Drosophila_sproati          83.62%    failed      0.00%
  19  Drosophila_picticornis      87.21%    failed      0.00%
  20  Scaptomyza_hsui             78.02%    failed      0.00%
  21  Scaptomyza_graminum         78.31%    failed      0.00%
  22  Scaptomyza_montana          78.48%    failed      0.00%
  23  Drosophila_murphyi          82.48%    failed      0.00%
  24  Scaptomyza_pallida          90.44%    failed      0.00%
WARNING: 17 sequences contain more than 50% gaps/ambiguity
****  TOTAL                       64.65%  24 sequences failed composition chi2 test (p-value<5%; df=3)
NOTE: No CharPartition defined, use all CharSets

Loading 10633 partitions...
Subset	Type	Seqs	Sites	Infor	Invar	Model	Name
Partition part20901 / Model: TPM2+F+I+G4 / df: 36 / LogL: -6510.225
Partition part21366 / Model: HKY+F+G4 / df: 34 / LogL: -5161.548
Partition part18679 / Model: K2P+G4 / df: 41 / LogL: -5490.215
Partition part16170 / Model: TIM3e+G4 / df: 35 / LogL: -6431.592
Partition part20944 / Model: TVMe+G4 / df: 38 / LogL: -5928.579
Partition part20286 / Model: TIM2e+I+G4 / df: 40 / LogL: -5365.826
Partition part18368 / Model: K2P+G4 / df: 25 / LogL: -9096.338
Partition part15828 / Model: TIM2e+I / df: 31 / LogL: -6534.178
Partition part16614 / Model: TNe+G4 / df: 28 / LogL: -11072.876
Partition part18417 / Model: TIM2e+G4 / df: 33 / LogL: -7258.774
Partition part21522 / Model: TIM3e+I+G4 / df: 34 / LogL: -5975.313
Partition part13442 / Model: TNe+I+G4 / df: 45 / LogL: -5896.214
Partition part22562 / Model: TN+F+G4 / df: 25 / LogL: -10870.714
Partition part13054 / Model: HKY+F+I+G4 / df: 23 / LogL: -10002.568
Partition part19016 / Model: TPM2+F+I+G4 / df: 44 / LogL: -6381.295
Partition part20445 / Model: TIM2+F+I+G4 / df: 43 / LogL: -6716.057
Partition part16001 / Model: TNe+I+G4 / df: 31 / LogL: -7098.476
Partition part16565 / Model: TIM2e+G4 / df: 39 / LogL: -5938.054
Partition part22172 / Model: TIM2+F+I+G4 / df: 31 / LogL: -7849.043
Partition part20519 / Model: TIM2e+G4 / df: 35 / LogL: -6520.813
Partition part19550 / Model: TVMe+I+G4 / df: 37 / LogL: -5855.290
Partition part18733 / Model: HKY+F+G4 / df: 38 / LogL: -5193.356
Partition part21866 / Model: K2P+G4 / df: 27 / LogL: -6431.511
Partition part17382 / Model: TN+F+G4 / df: 31 / LogL: -8496.748
Partition part21931 / Model: K2P+I+G4 / df: 28 / LogL: -6987.051
Partition part15593 / Model: TNe+G4 / df: 40 / LogL: -5701.300
Partition part21376 / Model: TPM2+F+I+G4 / df: 36 / LogL: -6457.154
Partition part13266 / Model: TN+F+I+G4 / df: 22 / LogL: -11575.921
Partition part16146 / Model: TN+F+G4 / df: 27 / LogL: -10471.194
Partition part22922 / Model: TN+F+I / df: 19 / LogL: -11336.038
Partition part14608 / Model: TNe+G4 / df: 24 / LogL: -9621.482
Partition part22005 / Model: HKY+F+G4 / df: 30 / LogL: -7559.289
Partition part15161 / Model: TPM3+F+I+G4 / df: 18 / LogL: -14710.803
Partition part20639 / Model: TPM3+F+G4 / df: 37 / LogL: -5522.434
Partition part20758 / Model: TIM3e+I+G4 / df: 38 / LogL: -6567.081
Partition part22574 / Model: GTR+F+I+G4 / df: 29 / LogL: -9169.086
Partition part20151 / Model: TPM3+F+G4 / df: 25 / LogL: -9599.287
Partition part23122 / Model: TIM2+F+I+G4 / df: 19 / LogL: -17819.562
Partition part15339 / Model: TIM3+F+G4 / df: 42 / LogL: -5286.666
Partition part17776 / Model: TIM3e+I+G4 / df: 26 / LogL: -9602.506
Partition part14910 / Model: TVMe+I+G4 / df: 21 / LogL: -11380.926
Partition part16418 / Model: TIM2+F+I+G4 / df: 35 / LogL: -7523.263
Partition part19664 / Model: TIM2+F+I+G4 / df: 35 / LogL: -8747.976
Partition part21030 / Model: TIM3e+G4 / df: 35 / LogL: -6501.277
Partition part14374 / Model: TIM3e+I+G4 / df: 28 / LogL: -7499.616
Partition part21979 / Model: K2P+G4 / df: 25 / LogL: -8338.185
Partition part22143 / Model: TVMe+R2 / df: 29 / LogL: -7398.843
Partition part20745 / Model: TIM2e+I+G4 / df: 38 / LogL: -6175.206
Partition part19927 / Model: HKY+F+G4 / df: 38 / LogL: -5728.111
Partition part20082 / Model: TIM2e+G4 / df: 41 / LogL: -5695.830
Partition part19448 / Model: K2P+G4 / df: 39 / LogL: -6392.008
Partition part17860 / Model: TNe+G4 / df: 42 / LogL: -5637.238
Partition part19906 / Model: TIM3e+G4 / df: 43 / LogL: -5030.736
Partition part21948 / Model: TIM2e+I+G4 / df: 30 / LogL: -7860.915
Partition part17189 / Model: TNe+I+G4 / df: 27 / LogL: -8376.919
Partition part20419 / Model: K2P+G4 / df: 33 / LogL: -6400.021
Partition part19302 / Model: TIM3e+G4 / df: 25 / LogL: -9125.870
Partition part14714 / Model: TIM2e+I+G4 / df: 34 / LogL: -7250.241
Partition part18611 / Model: TN+F+I+G4 / df: 46 / LogL: -6267.870
Partition part18734 / Model: TIM2e+G4 / df: 43 / LogL: -5927.209
Partition part23113 / Model: TIM+F+I+G4 / df: 19 / LogL: -13706.279
Partition part21487 / Model: HKY+F+G4 / df: 34 / LogL: -6187.972
Partition part18328 / Model: TIM2e+I+G4 / df: 30 / LogL: -8658.376
Partition part15047 / Model: TN+F+G4 / df: 31 / LogL: -7352.198
Partition part21975 / Model: TN+F+G4 / df: 31 / LogL: -7051.909
Partition part19922 / Model: TIM2e+G4 / df: 41 / LogL: -5868.434
Partition part18562 / Model: TN+F+I+G4 / df: 42 / LogL: -6007.046
Partition part14147 / Model: TIM3e+I+G4 / df: 36 / LogL: -7067.594
Partition part20508 / Model: K2P+I+G4 / df: 34 / LogL: -6353.534
Partition part18160 / Model: TIM2e+I+G4 / df: 46 / LogL: -5757.896
Partition part18264 / Model: TIM2+F+I+G4 / df: 41 / LogL: -6104.679
Partition part20703 / Model: K2P+I+G4 / df: 36 / LogL: -5996.963
Partition part19805 / Model: TIM2e+G4 / df: 21 / LogL: -10605.652
Partition part22209 / Model: TIM2e+I+G4 / df: 28 / LogL: -8047.661
Partition part21877 / Model: TIM2e+I+G4 / df: 30 / LogL: -7253.186
Partition part19529 / Model: SYM+I+G4 / df: 46 / LogL: -5474.694
Partition part19214 / Model: TIM2e+I+G4 / df: 46 / LogL: -5452.976
Partition part22836 / Model: TVMe+I+G4 / df: 21 / LogL: -11321.941
Partition part19433 / Model: TIM2e+G4 / df: 45 / LogL: -5222.850
Partition part16975 / Model: TIM3+F+G4 / df: 30 / LogL: -8598.009
Partition part17244 / Model: TIM2+F+G4 / df: 38 / LogL: -6605.106
Partition part21027 / Model: TIM2e+I+G4 / df: 36 / LogL: -6851.151
Partition part15831 / Model: K2P+I+G4 / df: 30 / LogL: -7357.317
Partition part14568 / Model: TIM3e+I+G4 / df: 32 / LogL: -7996.900
Partition part21651 / Model: HKY+F+G4 / df: 32 / LogL: -6668.861
Partition part18668 / Model: TIM2e+G4 / df: 43 / LogL: -5250.800
Partition part20327 / Model: TIM2+F+I+G4 / df: 41 / LogL: -6901.735
Partition part20916 / Model: K2P+R2 / df: 36 / LogL: -6443.423
Partition part17471 / Model: TNe+G4 / df: 46 / LogL: -5110.172
Partition part19274 / Model: TIM2e+G4 / df: 31 / LogL: -6608.869
Partition part15959 / Model: HKY+F+I+G4 / df: 41 / LogL: -5787.674
Partition part14180 / Model: TIM2e+I+G4 / df: 20 / LogL: -10849.959
Partition part20138 / Model: TN+F+G4 / df: 39 / LogL: -5133.796
Partition part19062 / Model: TVMe+I+G4 / df: 29 / LogL: -8351.553
Partition part21284 / Model: TN+F+G4 / df: 37 / LogL: -5597.502
Partition part16485 / Model: TN+F+I+G4 / df: 32 / LogL: -8551.140
Partition part13047 / Model: TIM3e+G4 / df: 33 / LogL: -7151.814
Partition part21500 / Model: TIM2e+I+G4 / df: 32 / LogL: -7173.866
Partition part17988 / Model: TIM2e+G4 / df: 35 / LogL: -6421.567
Partition part16682 / Model: TIM3e+I+G4 / df: 22 / LogL: -11925.626
Partition part18154 / Model: K2P+I+G4 / df: 22 / LogL: -10268.683
Partition part22570 / Model: TN+F+I+G4 / df: 26 / LogL: -8589.357
Partition part18273 / Model: TIM3+F+I+G4 / df: 29 / LogL: -9279.830
Partition part19172 / Model: TIM2+F+I+G4 / df: 45 / LogL: -5972.473
Partition part22290 / Model: TIM2+F+I+G4 / df: 29 / LogL: -8617.236
Partition part14716 / Model: TIM3e+I+G4 / df: 50 / LogL: -5296.636
Partition part20437 / Model: TIM3e+G4 / df: 33 / LogL: -6383.166
Partition part15297 / Model: TIM2e+R3 / df: 30 / LogL: -11227.779
Partition part20609 / Model: TN+F+G4 / df: 21 / LogL: -11097.900
Partition part20263 / Model: TVMe+I+G4 / df: 23 / LogL: -10373.482
Partition part22668 / Model: TIM3e+I+G4 / df: 22 / LogL: -8700.252
Partition part12863 / Model: TIM3e+G4 / df: 47 / LogL: -5094.496
Partition part13602 / Model: TIM2e+R2 / df: 30 / LogL: -7932.063
Partition part17893 / Model: HKY+F+G4 / df: 30 / LogL: -6059.338
Partition part18470 / Model: TNe+R4 / df: 49 / LogL: -5357.260
Partition part18344 / Model: TNe+G4 / df: 44 / LogL: -5358.866
Partition part18656 / Model: TIM2+F+I+G4 / df: 33 / LogL: -7153.717
Partition part21890 / Model: TN+F+G4 / df: 31 / LogL: -6370.999
Partition part20992 / Model: TNe+I+G4 / df: 37 / LogL: -6987.647
Partition part20220 / Model: TIM2e+G4 / df: 41 / LogL: -5067.650
Partition part21077 / Model: TN+F+I+G4 / df: 30 / LogL: -7488.117
Partition part21672 / Model: TN+F+R3 / df: 32 / LogL: -9755.578
Partition part22134 / Model: TIM2+F+G4 / df: 26 / LogL: -9177.837
Partition part21951 / Model: TIM2+F+I+G4 / df: 33 / LogL: -7181.372
Partition part19669 / Model: TIM2+F+I+G4 / df: 43 / LogL: -6379.851
Partition part16768 / Model: TIM2e+I+G4 / df: 38 / LogL: -5946.605
Partition part21260 / Model: TN+F+I+G4 / df: 38 / LogL: -5700.187
Partition part19962 / Model: TIM2e+I+G4 / df: 42 / LogL: -5856.781
Partition part21075 / Model: TIM2e+I+G4 / df: 30 / LogL: -7410.272
Partition part19161 / Model: TN+F+R3 / df: 24 / LogL: -13224.254
Partition part21795 / Model: TIM3e+G4 / df: 31 / LogL: -7468.072
Partition part22173 / Model: TN+F+G4 / df: 29 / LogL: -6410.242
Partition part21533 / Model: TIM2+F+I+G4 / df: 37 / LogL: -6845.929
Partition part20061 / Model: TVMe+I+G4 / df: 23 / LogL: -10368.545
Partition part20443 / Model: TIM2e+I+G4 / df: 40 / LogL: -6309.440
Partition part20803 / Model: TIM2e+I+G4 / df: 38 / LogL: -6327.936
Partition part18316 / Model: TIM3e+G4 / df: 33 / LogL: -5859.662
Partition part14206 / Model: GTR+F+G4 / df: 20 / LogL: -18276.450
Partition part21314 / Model: TIM2+F+G4 / df: 32 / LogL: -7687.789
Partition part20896 / Model: HKY+F+R2 / df: 39 / LogL: -6438.378
Partition part13565 / Model: HKY+F+G4 / df: 38 / LogL: -5977.678
Partition part22114 / Model: K2P+I+G4 / df: 26 / LogL: -7257.914
Partition part17252 / Model: HKY+F+I+G4 / df: 29 / LogL: -7181.587
Partition part21691 / Model: K2P+G4 / df: 29 / LogL: -6085.353
Partition part20844 / Model: TIM3+F+G4 / df: 36 / LogL: -6249.869
Partition part20813 / Model: TPM2+F+I+G4 / df: 36 / LogL: -5843.465
Partition part19057 / Model: TIM2+F+I+G4 / df: 45 / LogL: -5755.850
Partition part20592 / Model: TN+F+I+G4 / df: 22 / LogL: -11352.726
Partition part22451 / Model: TVMe+G4 / df: 24 / LogL: -9395.132
Partition part15189 / Model: TIM2e+G4 / df: 23 / LogL: -10060.826
Partition part21891 / Model: TN+F+G4 / df: 27 / LogL: -8548.447
Partition part22317 / Model: K2P+G4 / df: 23 / LogL: -7443.754
Partition part16180 / Model: K3P+G4 / df: 26 / LogL: -7660.804
Partition part13841 / Model: TIM2+F+G4 / df: 20 / LogL: -15439.071
Partition part21137 / Model: K2P+G4 / df: 33 / LogL: -6111.828
Partition part13905 / Model: TN+F+G4 / df: 37 / LogL: -5642.686
Partition part21084 / Model: K2P+I+G4 / df: 34 / LogL: -5978.323
Partition part21381 / Model: K2P+G4 / df: 31 / LogL: -6562.039
Partition part16688 / Model: TNe+R3 / df: 51 / LogL: -4995.677
Partition part21437 / Model: TIM2+F+I+G4 / df: 37 / LogL: -6590.617
Partition part17532 / Model: TPM3+F+G4 / df: 23 / LogL: -10493.205
Partition part19182 / Model: TN+F+I+G4 / df: 48 / LogL: -4941.438
Partition part21780 / Model: TPM3+F+I+G4 / df: 34 / LogL: -6757.331
Partition part21227 / Model: TIM3+F+G4 / df: 38 / LogL: -5847.039
Partition part20684 / Model: TN+F+I+G4 / df: 40 / LogL: -6048.899
Partition part20905 / Model: TIM2e+G4 / df: 37 / LogL: -5936.235
Partition part20085 / Model: TIM2e+I+G4 / df: 38 / LogL: -5909.327
Partition part22180 / Model: TNe+I+G4 / df: 27 / LogL: -7536.348
Partition part14459 / Model: TIM3e+G4 / df: 27 / LogL: -8067.117
Partition part21367 / Model: TIM2e+I+G4 / df: 34 / LogL: -5777.483
Partition part15379 / Model: TVMe+I+G4 / df: 31 / LogL: -6322.582
Partition part15963 / Model: K2P+I+G4 / df: 24 / LogL: -9815.464
Partition part15403 / Model: TIM2+F+I+G4 / df: 25 / LogL: -10674.618
Partition part21115 / Model: TPM2+F+G4 / df: 29 / LogL: -8122.941
Partition part22243 / Model: TIM2e+I+G4 / df: 28 / LogL: -9678.587
Partition part19417 / Model: TIM2+F+G4 / df: 48 / LogL: -4842.661
Partition part21525 / Model: K2P+I+G4 / df: 32 / LogL: -6051.406
Partition part21888 / Model: TIM3e+G4 / df: 29 / LogL: -7341.771
Partition part20354 / Model: TIM2e+I+G4 / df: 40 / LogL: -6345.638
Partition part17057 / Model: TIM3e+G4 / df: 25 / LogL: -10871.711
Partition part19041 / Model: TN+F+G4 / df: 45 / LogL: -5501.403
Partition part21285 / Model: TIM3e+G4 / df: 35 / LogL: -6122.270
Partition part22709 / Model: TIM3+F+G4 / df: 24 / LogL: -9646.528
Partition part17550 / Model: K2P+G4 / df: 33 / LogL: -6190.999
Partition part18071 / Model: TIM2e+I+G4 / df: 36 / LogL: -6419.004
Partition part20933 / Model: TIM2e+I+G4 / df: 38 / LogL: -6518.135
Partition part21355 / Model: TIM3e+G4 / df: 33 / LogL: -7307.097
Partition part14132 / Model: TIM3e+I+G4 / df: 38 / LogL: -5948.791
Partition part22899 / Model: TPM3+F+I / df: 19 / LogL: -11629.801
Partition part22580 / Model: TN+F+G4 / df: 21 / LogL: -12548.784
Partition part23132 / Model: TIM3e+I+G4 / df: 16 / LogL: -15104.814
Partition part22002 / Model: TIM3+F+I+G4 / df: 19 / LogL: -15511.505
Partition part20946 / Model: TIM2+F+G4 / df: 38 / LogL: -5849.847
Partition part16955 / Model: TIM2e+I+G4 / df: 38 / LogL: -5810.950
Partition part15944 / Model: TIM3+F+I+G4 / df: 35 / LogL: -7624.895
Partition part21092 / Model: K2P+G4 / df: 29 / LogL: -6883.066
Partition part19986 / Model: K2P+G4 / df: 29 / LogL: -6286.464
Partition part20433 / Model: TIM3e+I+G4 / df: 40 / LogL: -6083.720
Partition part18520 / Model: TIM2e+I+G4 / df: 26 / LogL: -7960.615
Partition part12903 / Model: TIM3+F+G4 / df: 24 / LogL: -12830.155
Partition part20103 / Model: TIM2+F+I+G4 / df: 27 / LogL: -8203.502
Partition part23100 / Model: TN+F+I+G4 / df: 18 / LogL: -15486.728
Partition part12794 / Model: TNe+R2 / df: 47 / LogL: -5173.854
Partition part18970 / Model: TIM2e+I+G4 / df: 44 / LogL: -5421.628
Partition part21582 / Model: HKY+F+G4 / df: 32 / LogL: -6328.053
Partition part20010 / Model: TPM2+F+I+G4 / df: 40 / LogL: -5386.697
Partition part22359 / Model: HKY+F+G4 / df: 26 / LogL: -7065.087
Partition part19031 / Model: TIM3e+G4 / df: 31 / LogL: -7300.684
Partition part20307 / Model: TIM2e+I+G4 / df: 38 / LogL: -6520.132
Partition part20450 / Model: TVMe+I+G4 / df: 31 / LogL: -7389.911
Partition part13404 / Model: TIM2e+G4 / df: 21 / LogL: -12029.192
Partition part21159 / Model: TIM2e+G4 / df: 35 / LogL: -7050.073
Partition part21626 / Model: TVM+F+R2 / df: 30 / LogL: -8679.242
Partition part14338 / Model: TIM2e+R2 / df: 34 / LogL: -6059.633
Partition part13366 / Model: TIM2e+I+G4 / df: 40 / LogL: -6524.467
Partition part14751 / Model: TIM3+F+I+G4 / df: 17 / LogL: -26801.395
Partition part17301 / Model: TIM3e+I+G4 / df: 40 / LogL: -6107.334
Partition part22371 / Model: HKY+F+I+G4 / df: 27 / LogL: -7696.717
Partition part19051 / Model: TIM2+F+G4 / df: 22 / LogL: -12047.145
Partition part21189 / Model: TIM2e+I+G4 / df: 36 / LogL: -5550.215
Partition part21416 / Model: TIM2+F+I+G4 / df: 37 / LogL: -6397.499
Partition part15633 / Model: TIM3+F+G4 / df: 18 / LogL: -18645.056
Partition part20250 / Model: TIM3+F+G4 / df: 40 / LogL: -5356.598
Partition part18305 / Model: TN+F+G4 / df: 29 / LogL: -7696.248
Partition part18680 / Model: TNe+I+G4 / df: 47 / LogL: -5286.190
Partition part19825 / Model: TIM2e+G4 / df: 39 / LogL: -5902.173
Partition part20503 / Model: TNe+I+G4 / df: 39 / LogL: -5773.467
Partition part15709 / Model: TIM2+F+I+G4 / df: 35 / LogL: -8681.002
Partition part20642 / Model: TIM3e+G4 / df: 35 / LogL: -6541.363
Partition part18281 / Model: TIM2+F+G4 / df: 20 / LogL: -12730.221
Partition part19403 / Model: TIM2e+G4 / df: 37 / LogL: -5823.726
Partition part19655 / Model: TVMe+R2 / df: 25 / LogL: -8676.034
Partition part21851 / Model: TIM2e+I+G4 / df: 30 / LogL: -7173.463
Partition part14396 / Model: K2P+I+G4 / df: 30 / LogL: -7421.127
Partition part13569 / Model: TIM2e+I+G4 / df: 28 / LogL: -7653.324
Partition part20460 / Model: TNe+G4 / df: 34 / LogL: -6017.252
Partition part20162 / Model: TIM2+F+I+G4 / df: 31 / LogL: -8073.857
Partition part20087 / Model: HKY+F+G4 / df: 38 / LogL: -5826.801
Partition part21708 / Model: TIM2e+I+G4 / df: 32 / LogL: -6991.021
Partition part21035 / Model: TVMe+I+G4 / df: 35 / LogL: -6598.528
Partition part21410 / Model: K2P+I+G4 / df: 32 / LogL: -6653.301
Partition part16303 / Model: TIM3e+G4 / df: 35 / LogL: -6465.664
Partition part20332 / Model: TIM2e+G4 / df: 41 / LogL: -5606.296
Partition part20208 / Model: TN+F+G4 / df: 43 / LogL: -5581.757
Partition part22566 / Model: TIM3+F+G4 / df: 22 / LogL: -13892.271
Partition part18923 / Model: TIM2+F+I+G4 / df: 47 / LogL: -5590.585
Partition part22879 / Model: TIM3e+I+G4 / df: 18 / LogL: -15143.255
Partition part22160 / Model: TPM2+F+I+G4 / df: 30 / LogL: -7015.882
Partition part21210 / Model: K3P+I+G4 / df: 31 / LogL: -6671.432
Partition part21011 / Model: TIM2e+G4 / df: 37 / LogL: -5549.894
Partition part21468 / Model: TPM2+F+I+G4 / df: 36 / LogL: -5651.138
Partition part15650 / Model: TN+F+I+G4 / df: 18 / LogL: -18726.164
Partition part20350 / Model: TPM2+F+G4 / df: 37 / LogL: -6508.916
Partition part19275 / Model: K2P+G4 / df: 43 / LogL: -4912.664
Partition part16573 / Model: TN+F+G4 / df: 47 / LogL: -4924.793
Partition part23104 / Model: TIM2+F+I+G4 / df: 19 / LogL: -14345.952
Partition part19838 / Model: TIM2e+R2 / df: 38 / LogL: -5904.355
Partition part14692 / Model: TIM3e+I+G4 / df: 38 / LogL: -5941.704
Partition part20748 / Model: TIM2e+G4 / df: 33 / LogL: -6880.856
Partition part21473 / Model: HKY+F+I+G4 / df: 35 / LogL: -5676.557
Partition part14295 / Model: K2P+I+G4 / df: 46 / LogL: -4828.506
Partition part16087 / Model: TIM2e+G4 / df: 39 / LogL: -5470.410
Partition part19824 / Model: TN+F+I+G4 / df: 42 / LogL: -5749.904
Partition part21680 / Model: TN+F+I+G4 / df: 34 / LogL: -6271.681
Partition part19465 / Model: TIM2e+G4 / df: 45 / LogL: -4303.637
Partition part19389 / Model: K2P+R2 / df: 32 / LogL: -6432.253
Partition part20718 / Model: K2P+I+G4 / df: 36 / LogL: -5985.696
Partition part22104 / Model: TNe+R2 / df: 27 / LogL: -8141.330
Partition part17155 / Model: K2P+I+G4 / df: 26 / LogL: -8403.011
Partition part22833 / Model: TN+F+G4 / df: 21 / LogL: -13097.571
Partition part21351 / Model: TIM2e+G4 / df: 19 / LogL: -10832.499
Partition part20473 / Model: TIM2e+I+G4 / df: 40 / LogL: -6180.528
Partition part21703 / Model: TN+F+I+G4 / df: 30 / LogL: -7693.811
Partition part21840 / Model: TIM2+F+G4 / df: 26 / LogL: -11148.284
Partition part21742 / Model: TN+F+G4 / df: 29 / LogL: -6711.626
Partition part20068 / Model: TNe+I+G4 / df: 41 / LogL: -5629.566
Partition part20571 / Model: TIM2e+I+G4 / df: 36 / LogL: -6378.285
Partition part21298 / Model: TN+F+I+G4 / df: 38 / LogL: -6018.621
Partition part13649 / Model: TIM2e+I+G4 / df: 36 / LogL: -6425.811
Partition part17218 / Model: TIM3e+G4 / df: 35 / LogL: -6682.256
Partition part16369 / Model: TIM2+F+R2 / df: 19 / LogL: -17856.522
Partition part20804 / Model: TIM2+F+G4 / df: 34 / LogL: -6444.804
Partition part20384 / Model: TIM2+F+I+G4 / df: 31 / LogL: -8044.757
Partition part18963 / Model: K2P+I+G4 / df: 24 / LogL: -8425.358
Partition part20705 / Model: TN+F+G4 / df: 27 / LogL: -10102.225
Partition part14894 / Model: TIM2e+G4 / df: 21 / LogL: -9706.290
Partition part13770 / Model: TVM+F+G4 / df: 23 / LogL: -11245.541
Partition part23305 / Model: TIM3+F+R3 / df: 21 / LogL: -15942.651
Partition part16097 / Model: TIM2e+G4 / df: 33 / LogL: -6492.656
Partition part21161 / Model: TIM2e+I+G4 / df: 32 / LogL: -6645.652
Partition part18533 / Model: TIM2e+I+G4 / df: 32 / LogL: -7591.115
Partition part21185 / Model: TIM3e+I+G4 / df: 36 / LogL: -5783.031
Partition part20575 / Model: K2P+I+G4 / df: 34 / LogL: -5803.116
Partition part14101 / Model: TVMe+I+G4 / df: 31 / LogL: -7269.635
Partition part19574 / Model: TNe+G4 / df: 42 / LogL: -4997.857
Partition part16560 / Model: TPM2+F+I+G4 / df: 32 / LogL: -7823.919
Partition part19649 / Model: K2P+G4 / df: 27 / LogL: -7588.847
Partition part20909 / Model: TVMe+I+G4 / df: 35 / LogL: -7540.756
Partition part18500 / Model: K2P+I+G4 / df: 44 / LogL: -5614.959
Partition part17246 / Model: TN+F+R3 / df: 38 / LogL: -6229.136
Partition part18244 / Model: TIM2e+I+G4 / df: 46 / LogL: -5146.135
Partition part22210 / Model: TIM2+F+I+G4 / df: 31 / LogL: -6921.929
Partition part22319 / Model: TIM3e+G4 / df: 25 / LogL: -7956.410
Partition part19186 / Model: TIM2e+I+G4 / df: 32 / LogL: -6829.481
Partition part17203 / Model: TIM2e+I+G4 / df: 36 / LogL: -6805.291
Partition part15513 / Model: TIM2+F+I+G4 / df: 17 / LogL: -24020.511
Partition part20234 / Model: TIM2e+G4 / df: 41 / LogL: -4986.490
Partition part15005 / Model: TIM3e+G4 / df: 47 / LogL: -5377.900
Partition part18834 / Model: TNe+I+G4 / df: 43 / LogL: -5036.867
Partition part12789 / Model: TNe+G4 / df: 44 / LogL: -5505.385
Partition part12960 / Model: TIMe+G4 / df: 39 / LogL: -5092.296
Partition part23379 / Model: SYM+I+G4 / df: 16 / LogL: -30344.071
Partition part21491 / Model: TN+F+R3 / df: 18 / LogL: -22185.487
Partition part20224 / Model: TN+F+I+G4 / df: 40 / LogL: -5591.980
Partition part17635 / Model: TIM2e+I+G4 / df: 28 / LogL: -7655.103
Partition part19657 / Model: TNe+I+G4 / df: 31 / LogL: -6879.406
Partition part22581 / Model: TIM3+F+G4 / df: 22 / LogL: -9075.398
Partition part22031 / Model: HKY+F+G4 / df: 26 / LogL: -8179.056
Partition part17503 / Model: TIM2e+I+G4 / df: 22 / LogL: -12382.576
Partition part22803 / Model: TN+F+R3 / df: 24 / LogL: -14059.555
Partition part16320 / Model: K2P+I+G4 / df: 26 / LogL: -8261.992
Partition part20931 / Model: TVMe+G4 / df: 34 / LogL: -6453.953
Partition part19756 / Model: K2P+G4 / df: 37 / LogL: -5681.759
Partition part19710 / Model: TNe+G4 / df: 36 / LogL: -5943.205
Partition part14837 / Model: TPM2+F+G4 / df: 39 / LogL: -5945.799
Partition part20908 / Model: TIM2e+I+G4 / df: 34 / LogL: -7064.990
Partition part22103 / Model: TPM3+F+G4 / df: 29 / LogL: -6412.147
Partition part19204 / Model: TIM3+F+G4 / df: 20 / LogL: -16791.139
Partition part13954 / Model: TPM3+F+R2 / df: 22 / LogL: -11069.193
Partition part18075 / Model: TNe+I+G4 / df: 29 / LogL: -7550.005
