Subset	Type	Seqs	Sites	Infor	Invar	Model	Name
5763		8	1368	479	664		part15821
5764		8	1020	303	520		part22988
5765		8	1960	487	1013		part22921
5766		8	1170	344	551		part22906
5767		8	976	255	541		part14549
5768		8	2618	400	1824		part22641
5769		8	1128	352	555		part14566
5770		8	1890	473	1045		part22871
5771		8	1258	432	558		part14484
5772		8	1441	576	600		part14592
5773		8	1386	393	784		part21809
5774		8	1195	507	436		part21300
5775		8	1393	478	642		part18039
5776		8	820	291	380		part22930
5777		8	1714	503	876		part12942
5778		8	1146	172	827		part22980
5779		8	1360	505	583		part15791
5780		8	778	214	428		part22973
5781		8	1542	423	697		part20279
5782		8	458	168	207		part17041
5783		8	1803	408	1076		part17427
5784		8	1150	208	802		part13930
5785		8	729	341	223		part13323
5786		8	2576	594	1548		part15194
5787		8	1518	552	662		part20024
5788		8	2132	778	836		part13578
5789		8	836	288	219		part22958
5790		8	3203	813	1672		part13841
5791		8	1579	394	926		part15429
5792		8	2231	897	1003		part22977
5793		8	1120	413	531		part22960
5794		8	1639	662	571		part13077
5795		8	1545	418	844		part20628
5796		8	979	329	449		part22882
5797		8	1400	442	624		part13867
5798		8	1718	459	915		part16365
5799		8	797	184	427		part23001
5800		8	2664	937	1193		part22879
5801		8	1122	278	640		part15462
5802		8	1108	534	302		part22587
5803		8	990	386	361		part15852
5804		8	908	341	403		part16567
5805		8	2354	557	1267		part23002
5806		8	514	182	221		part17766
5807		8	2562	350	1667		part14422
5808		8	886	315	372		part22971
5809		8	664	228	287		part22853
5810		8	1266	329	634		part22701
5811		8	1453	468	731		part13866
5812		8	4068	1096	2161		part21813
5813		8	1142	311	620		part15171
5814		8	2286	672	1017		part22692
5815		8	1321	335	756		part18773
5816		8	1162	524	408		part16288
5817		8	1693	215	1154		part13461
5818		8	1738	285	1243		part22725
5819		8	2292	506	1351		part20691
5820		8	1266	392	656		part14615
5821		8	834	448	117		part14369
5822		8	1577	467	836		part18803
5823		8	1274	223	868		part22893
5824		8	1390	527	530		part20352
5825		8	1463	440	789		part17010
5826		8	1809	878	407		part22766
5827		8	1418	553	461		part16272
5828		8	793	247	408		part14111
5829		8	3149	632	1801		part14783
5830		8	1400	302	848		part22957
5831		8	1341	498	446		part22799
5832		8	1893	503	988		part22658
5833		8	3760	752	2390		part22887
5834		8	2974	832	1524		part13008
5835		8	1282	351	689		part22984
5836		8	1124	289	648		part18152
5837		8	348	87	207		part22895
5838		8	695	218	286		part20117
5839		8	1656	514	778		part12933
5840		8	1062	462	334		part22694
5841		8	1143	537	360		part22949
5842		8	889	244	439		part22813
5843		8	1310	359	738		part22992
5844		8	1836	538	950		part20330
5845		8	2378	401	1558		part22469
5846		8	373	148	198		part16245
5847		8	1200	562	364		part16511
5848		8	485	127	265		part22759
5849		8	1094	306	584		part22963
5850		8	1340	239	911		part22891
5851		8	1789	671	655		part18644
5852		8	1339	390	693		part23004
5853		8	1179	164	924		part15029
5854		8	1157	180	832		part18167
5855		8	1804	539	887		part16961
5856		8	10198	2402	5815		part18869
5857		8	948	334	424		part16171
5858		8	1010	351	481		part14681
5859		8	926	294	476		part22928
5860		8	2183	505	1292		part22972
5861		8	1167	255	738		part21819
5862		8	1312	257	874		part15457
5863		8	1432	312	883		part12838
5864		8	1960	493	1091		part22916
5865		8	539	117	188		part13417
5866		8	2120	441	1342		part22919
5867		8	1907	609	910		part13462
5868		8	1510	558	526		part22979
5869		8	1958	391	1277		part18150
5870		8	557	209	163		part22703
5871		8	1767	612	850		part13430
5872		8	2701	584	1607		part14748
5873		8	1120	294	521		part22892
5874		8	1519	284	986		part13088
5875		8	715	259	309		part22962
5876		8	1331	429	585		part19555
5877		8	2038	881	638		part14529
5878		8	869	266	425		part15911
5879		8	1510	342	841		part13787
5880		8	1006	252	592		part22993
5881		8	2084	322	1454		part18469
5882		8	1936	400	1267		part22998
5883		8	1878	420	1085		part22965
5884		8	277	52	126		part15275
5885		8	2563	876	1167		part22623
5886		8	766	348	235		part22966
5887		8	692	149	426		part22961
5888		8	2248	426	1478		part22720
5889		8	1540	429	827		part22628
5890		7	1605	134	1319		part13186
5891		7	1173	75	990		part13013
5892		7	2250	181	1765		part13093
5893		7	1896	161	1544		part14328
5894		7	1229	76	995		part13639
5895		7	1080	92	806		part16437
5896		7	1029	74	822		part13125
5897		7	1178	76	965		part12880
5898		7	1326	87	1111		part13132
5899		7	1617	117	1334		part16263
5900		7	1053	90	879		part14832
5901		7	2766	201	2279		part14679
5902		7	1658	125	1356		part16713
5903		7	1254	121	950		part15050
5904		7	1185	88	978		part12922
5905		7	1194	63	1010		part12978
5906		7	1119	61	971		part15341
5907		7	1989	117	1642		part16067
5908		7	1520	67	1335		part15378
5909		7	2599	203	2057		part13483
5910		7	2076	171	1659		part13455
5911		7	2643	178	2202		part14747
5912		7	1569	138	1213		part12904
5913		7	1731	119	1411		part17070
5914		7	1671	167	1077		part18471
5915		7	615	51	476		part15800
5916		7	1110	94	818		part12870
5917		7	1431	83	1147		part15027
5918		7	1420	48	1236		part15836
5919		7	1350	101	1103		part14873
5920		7	556	87	382		part15271
5921		7	851	187	429		part12861
5922		7	2855	321	2079		part17238
5923		7	2091	209	1532		part14372
5924		7	1529	86	1240		part15067
5925		7	1689	118	1347		part14870
5926		7	1435	147	876		part17277
5927		7	1388	131	1006		part18432
5928		7	1281	107	1012		part16281
5929		7	1400	106	1050		part15472
5930		7	1055	165	654		part13513
5931		7	957	202	511		part23071
5932		7	2098	245	1050		part15104
5933		7	834	304	389		part14470
5934		7	696	101	291		part14410
5935		7	829	138	396		part13698
5936		7	1790	184	1293		part13756
5937		7	2802	314	1771		part15442
5938		7	1708	364	913		part18121
5939		7	725	141	433		part14100
5940		7	1010	88	792		part16839
5941		7	1000	90	759		part17388
5942		7	862	56	701		part17336
5943		7	1268	184	893		part19604
5944		7	825	115	630		part16131
5945		7	1698	218	1195		part14265
5946		7	557	76	232		part19142
5947		7	909	64	658		part16859
5948		7	973	35	870		part18786
5949		7	899	67	703		part15706
5950		7	910	80	743		part15357
5951		7	1032	131	736		part20889
5952		7	1518	94	1088		part16010
5953		7	2231	125	1827		part16035
5954		7	888	204	330		part16509
5955		7	544	49	395		part15248
5956		7	561	42	326		part17905
5957		7	682	80	490		part18606
5958		7	987	16	931		part17323
5959		7	1066	108	786		part17109
5960		7	651	45	528		part17610
5961		7	632	25	325		part13276
5962		7	453	28	327		part13034
5963		7	739	32	396		part16546
5964		7	1319	31	1208		part18764
5965		7	695	21	649		part16220
5966		7	586	17	515		part18398
5967		7	1095	29	946		part17510
5968		7	697	17	642		part14378
5969		7	893	157	533		part23059
5970		7	811	121	606		part19874
5971		7	565	20	493		part16270
5972		7	861	30	567		part12833
5973		7	575	12	538		part13460
5974		7	1212	33	1111		part14270
5975		7	646	170	325		part12963
5976		7	985	33	689		part19024
5977		7	425	42	208		part13737
5978		7	456	29	358		part17093
5979		7	866	23	603		part14466
5980		7	1663	53	1460		part18492
5981		7	789	75	647		part19044
5982		7	796	87	644		part15190
5983		7	1160	26	1045		part17235
5984		7	1890	19	1719		part15515
5985		7	1398	292	862		part22757
5986		7	688	75	538		part19378
5987		7	1027	9	966		part13600
5988		7	777	135	431		part13392
5989		7	812	126	582		part18337
5990		7	813	162	483		part23084
5991		7	769	232	298		part23038
5992		7	1085	19	969		part19445
5993		7	826	13	772		part15854
5994		7	1924	305	1305		part14411
5995		7	666	21	579		part20358
5996		7	995	67	860		part16214
5997		7	497	9	445		part19167
5998		7	302	5	286		part15002
5999		7	825	9	751		part16537
6000		7	470	6	420		part14586
6001		7	1231	115	938		part16966
6002		7	458	19	365		part18129
6003		7	1412	143	1053		part15938
6004		7	1410	128	1083		part13556
6005		7	844	192	430		part22476
6006		7	1275	326	557		part22805
6007		7	888	23	710		part14440
6008		7	1094	24	1034		part14420
6009		7	449	23	269		part18867
6010		7	937	300	346		part22674
6011		7	989	164	735		part19554
6012		7	733	231	211		part22560
6013		7	2525	151	2116		part16968
6014		7	335	11	306		part16024
6015		7	346	65	242		part20802
6016		7	664	53	557		part15197
6017		7	477	56	267		part23083
6018		7	2170	261	1633		part13038
6019		7	544	115	294		part23044
6020		7	560	30	421		part23052
6021		7	1047	32	930		part15971
6022		7	526	100	174		part14558
6023		7	933	183	531		part13814
6024		7	1050	267	552		part23346
6025		7	1179	94	975		part16651
6026		7	660	20	552		part18858
6027		7	497	66	345		part23054
6028		7	1554	255	1078		part19412
6029		7	658	22	521		part19731
6030		7	1174	36	976		part13403
6031		7	663	61	512		part17804
6032		7	536	96	316		part20829
6033		7	484	42	259		part14539
6034		7	999	70	607		part17157
6035		7	494	15	378		part19898
6036		7	661	24	543		part16361
6037		7	1386	506	512		part22753
6038		7	566	11	519		part17590
6039		7	521	13	430		part17585
6040		7	633	69	519		part20857
6041		7	1664	245	1160		part17569
6042		7	609	64	489		part20756
6043		7	716	17	648		part17728
6044		7	1674	104	1203		part14991
6045		7	1118	28	926		part17757
6046		7	614	69	453		part18569
6047		7	456	28	347		part19334
6048		7	905	11	735		part17607
6049		7	1040	252	421		part20092
6050		7	1481	110	1244		part12924
6051		7	1255	117	886		part15343
6052		7	1823	326	999		part19030
6053		7	1016	15	895		part15377
6054		7	664	22	559		part17778
6055		7	1840	420	860		part14975
6056		7	1196	130	719		part17394
6057		7	546	24	431		part19076
6058		7	624	30	477		part17083
6059		7	772	67	522		part19238
6060		7	1215	143	866		part17261
6061		7	483	20	404		part20271
6062		7	804	160	452		part16189
6063		7	730	10	679		part18825
6064		7	710	67	538		part20427
6065		7	887	118	543		part13435
6066		7	391	21	327		part19834
6067		7	491	63	359		part14282
6068		7	1160	19	995		part19366
6069		7	401	40	283		part16007
6070		7	1077	39	918		part13582
6071		7	1065	262	487		part16942
6072		7	665	67	534		part14286
6073		7	512	75	359		part14662
6074		7	308	33	248		part20015
6075		7	901	86	693		part15687
6076		7	511	40	411		part19793
6077		7	617	49	488		part20196
6078		7	1880	31	1631		part16690
6079		7	396	79	242		part23064
6080		7	858	72	606		part18434
6081		7	1148	91	886		part15702
6082		7	1725	160	1343		part14125
6083		7	1161	170	752		part16463
6084		7	1749	236	1179		part18792
6085		7	366	11	312		part17659
6086		7	1481	97	1095		part15395
6087		7	2400	154	1943		part18689
6088		7	437	1	409		part13996
6089		7	342	71	231		part23082
6090		7	340	11	292		part19396
6091		7	952	39	750		part13943
6092		7	448	20	350		part23042
6093		7	1466	16	1277		part17980
6094		7	463	38	382		part16431
6095		7	547	29	273		part15707
6096		7	853	55	621		part18254
6097		7	1090	47	892		part16419
6098		7	911	31	762		part17217
6099		7	2795	88	2382		part17420
6100		7	1735	281	1019		part13924
6101		7	456	25	380		part13231
6102		7	1178	206	611		part23075
6103		7	906	32	783		part18165
6104		7	907	139	564		part12847
6105		7	333	19	272		part19759
6106		7	477	39	220		part12923
6107		7	743	10	677		part14130
6108		7	712	17	611		part13894
6109		7	1985	246	1324		part16826
6110		7	857	76	679		part15407
6111		7	858	16	735		part16117
6112		7	895	90	639		part15166
6113		7	905	39	769		part13387
6114		7	616	37	491		part15960
6115		7	552	34	432		part23062
6116		7	443	8	398		part18642
6117		7	564	62	438		part14175
6118		7	1143	280	510		part23107
6119		7	725	50	382		part23060
6120		7	1426	193	905		part14262
6121		7	1918	145	1314		part14096
6122		7	676	14	612		part20253
6123		7	614	106	404		part17536
6124		7	544	68	427		part18741
6125		7	686	64	556		part23045
6126		7	551	38	406		part16451
6127		7	694	59	590		part14877
6128		7	637	53	511		part18415
6129		7	490	190	198		part23347
6130		7	1098	18	941		part15092
6131		7	704	141	333		part23050
6132		7	507	21	409		part16297
6133		7	1990	171	1445		part18478
6134		7	924	131	598		part21004
6135		7	1149	31	1002		part18906
6136		7	1089	96	830		part19108
6137		7	640	182	262		part20189
6138		7	383	39	308		part21394
6139		7	850	57	599		part14257
6140		7	581	45	425		part23061
6141		7	490	44	296		part20399
6142		7	964	50	721		part18761
6143		7	715	17	622		part17941
6144		7	851	236	447		part14724
6145		7	605	68	488		part17518
6146		7	707	20	577		part14947
6147		7	372	13	320		part16759
6148		7	504	16	435		part19144
6149		7	460	20	373		part15385
6150		7	758	61	561		part16814
6151		7	917	29	783		part13812
6152		7	297	116	60		part13238
6153		7	745	10	700		part15177
6154		7	1220	28	1029		part16144
6155		7	1293	181	774		part13453
6156		7	851	16	799		part12919
6157		7	834	17	707		part15666
6158		7	1200	160	763		part16631
6159		7	765	71	537		part16226
6160		7	645	45	516		part19188
6161		7	1462	133	1002		part16751
6162		7	107	18	73		part16072
6163		7	520	39	394		part17288
6164		7	570	18	446		part19170
6165		7	2071	474	1149		part14129
6166		7	1040	52	817		part23068
6167		7	527	14	407		part19828
6168		7	523	15	449		part13174
6169		7	500	28	390		part18976
6170		7	765	115	358		part18571
6171		7	511	22	388		part14489
6172		7	343	9	291		part20591
6173		7	941	130	644		part15598
6174		7	1178	50	998		part14720
6175		7	459	59	344		part15807
6176		7	1079	22	721		part16290
6177		7	435	41	197		part14501
6178		7	339	13	256		part15592
6179		7	402	22	340		part20593
6180		7	662	50	376		part17090
6181		7	751	58	587		part18968
6182		7	559	21	512		part14968
6183		7	695	182	407		part18514
6184		7	828	129	561		part14020
6185		7	1162	66	845		part18682
6186		7	652	18	414		part14050
6187		7	895	84	664		part17211
6188		7	1383	143	613		part18847
6189		7	558	45	434		part20248
6190		7	805	23	692		part14379
6191		7	434	26	188		part18772
6192		7	338	12	275		part15399
6193		7	673	23	545		part14527
6194		7	370	8	329		part18181
6195		7	602	107	340		part23077
6196		7	500	19	373		part13858
6197		7	1153	72	924		part13005
6198		7	768	9	685		part18506
6199		7	348	13	285		part14375
6200		7	466	54	373		part19788
6201		7	1023	17	916		part14578
6202		7	792	49	603		part17639
6203		7	448	20	247		part20589
6204		7	575	13	529		part19174
6205		7	1893	59	1697		part17058
6206		7	664	35	501		part12975
6207		7	890	26	788		part14212
6208		7	649	42	538		part18104
6209		7	467	8	423		part17245
6210		7	888	30	830		part17822
6211		7	389	10	305		part15565
6212		7	726	10	658		part16596
6213		7	462	16	393		part14823
6214		7	860	6	826		part14445
6215		7	892	20	791		part20622
6216		7	684	18	585		part17408
6217		7	634	84	510		part17706
6218		7	1237	29	767		part12920
6219		7	593	29	482		part20720
6220		7	695	110	443		part21505
6221		7	992	51	837		part20392
6222		7	1410	40	1139		part20187
6223		7	631	22	529		part17007
6224		7	808	56	588		part14254
6225		7	766	200	400		part23065
6226		7	479	8	442		part17947
6227		7	1187	28	1009		part18453
6228		7	163	17	105		part16725
6229		7	494	68	369		part19037
6230		7	1228	93	1000		part16479
6231		7	415	12	362		part14099
6232		7	667	21	593		part13369
6233		7	445	79	274		part13003
6234		7	548	34	393		part20062
6235		7	1099	98	846		part17622
6236		7	1336	182	998		part17197
6237		7	756	8	565		part18537
6238		7	651	38	572		part16190
6239		7	711	77	299		part16380
6240		7	1219	51	877		part16843
6241		7	514	142	305		part13349
6242		7	487	1	411		part17519
6243		7	406	14	356		part15597
6244		7	744	42	635		part17842
6245		7	830	219	452		part14346
6246		7	244	123	103		part17953
6247		7	1074	51	893		part16977
6248		7	945	34	773		part18756
6249		7	692	37	544		part17894
6250		7	810	56	644		part12947
6251		7	508	84	339		part13173
6252		7	458	26	373		part17524
6253		7	750	12	672		part17600
6254		7	630	9	550		part16241
6255		7	545	12	490		part19050
6256		7	405	11	377		part14363
6257		7	656	38	501		part20022
6258		7	1148	291	674		part17798
6259		7	710	30	511		part18824
6260		7	1737	159	1175		part20206
6261		7	552	17	483		part16575
6262		7	667	23	613		part20039
6263		7	591	134	325		part23043
6264		7	782	68	601		part23036
6265		7	788	115	576		part18631
6266		7	547	155	293		part13234
6267		7	1272	26	1151		part13576
6268		7	568	17	458		part19768
6269		7	713	27	575		part17237
6270		7	244	21	126		part14822
6271		7	698	25	622		part15507
6272		7	439	20	343		part19677
6273		7	1856	185	1354		part16995
6274		7	763	90	529		part14114
6275		7	1013	21	897		part16852
6276		7	645	11	582		part18101
6277		7	567	12	475		part16810
6278		7	904	106	751		part15628
6279		7	1172	26	1033		part13418
6280		7	505	41	350		part23073
6281		7	267	12	199		part15881
6282		7	541	14	490		part16496
6283		7	1227	40	1050		part13557
6284		7	1345	105	1093		part17779
6285		7	567	16	467		part17330
6286		7	612	75	450		part18401
6287		7	948	24	835		part13467
6288		7	535	18	444		part20825
6289		7	713	26	597		part19177
6290		7	807	52	540		part14373
6291		7	389	16	335		part13491
6292		7	1203	53	1084		part16882
6293		7	399	17	343		part13877
6294		7	491	33	392		part12852
6295		7	448	34	368		part19330
6296		7	906	33	818		part17929
6297		7	492	21	392		part17932
6298		7	915	81	741		part20132
6299		7	724	104	198		part16745
6300		7	525	12	461		part13630
6301		7	424	8	344		part18084
6302		7	353	165	134		part14390
6303		7	873	143	486		part12971
6304		7	714	113	385		part13834
6305		7	644	22	560		part19192
6306		7	1308	10	1235		part14022
6307		7	787	76	623		part17326
6308		7	585	14	471		part20382
6309		7	1293	200	861		part14024
6310		7	494	42	299		part18984
6311		7	1060	79	835		part13318
6312		7	263	18	135		part14089
6313		7	715	42	577		part19110
6314		7	474	21	338		part16908
6315		7	769	16	648		part16371
6316		7	421	97	224		part13797
6317		7	1121	33	972		part14770
6318		7	590	75	460		part16308
6319		7	690	19	603		part20512
6320		7	689	37	564		part19317
6321		7	500	34	426		part19011
6322		7	775	25	573		part14620
6323		7	756	41	560		part18934
6324		7	931	26	797		part17573
6325		7	649	10	607		part18467
6326		7	917	38	731		part18675
6327		7	1068	76	889		part13158
6328		7	1140	42	965		part14496
6329		7	1050	13	943		part17621
6330		7	1615	404	502		part22817
6331		7	1228	191	722		part13009
6332		7	795	24	597		part19646
6333		7	731	9	650		part17853
6334		7	1255	94	992		part15915
6335		7	955	32	835		part20792
6336		7	742	15	652		part13236
6337		7	1152	13	1039		part19849
6338		7	989	177	724		part14060
6339		7	934	23	771		part16603
6340		7	1066	58	888		part13203
6341		7	1345	173	1031		part20370
6342		7	1419	119	1008		part13893
6343		7	1500	112	1060		part18566
6344		7	1278	101	1045		part17968
6345		7	1854	150	1397		part19978
6346		7	609	79	435		part18021
6347		7	1571	491	675		part17818
6348		7	6349	1828	2961		part15896
6349		7	1682	955	339		part23163
6350		7	678	216	304		part23282
6351		7	3451	1030	1552		part16369
6352		7	1614	558	737		part14591
6353		7	3961	1514	1247		part23308
6354		7	3072	1279	939		part22067
6355		7	2646	857	1085		part23104
6356		7	1027	240	595		part12865
6357		7	1155	291	503		part13354
6358		7	4502	1357	2167		part23259
6359		7	949	314	415		part19830
6360		7	2896	722	1528		part15068
6361		7	1105	424	319		part20607
6362		7	1046	228	623		part16982
6363		7	3241	952	1418		part19644
6364		7	1841	422	958		part17548
6365		7	1004	333	363		part20113
6366		7	1653	583	611		part13761
6367		7	700	293	252		part18713
6368		7	802	350	223		part14820
6369		7	797	328	270		part23233
6370		7	1257	550	373		part23026
6371		7	2023	664	956		part13928
6372		7	790	268	374		part23311
6373		7	1129	491	357		part14250
6374		7	1622	573	569		part13076
6375		7	1405	553	484		part23089
6376		7	2562	703	1297		part23201
6377		7	845	383	247		part15866
6378		7	613	158	344		part23244
6379		7	776	243	284		part23053
6380		7	971	320	451		part16514
6381		7	665	238	283		part22055
6382		7	687	220	286		part15579
6383		7	794	261	331		part23010
6384		7	931	393	304		part13425
6385		7	1330	454	422		part14168
6386		7	1592	308	686		part14009
6387		7	1741	654	724		part15843
6388		7	996	425	303		part23011
6389		7	1807	702	726		part23120
6390		7	2045	751	749		part15162
6391		7	1231	191	847		part23074
6392		7	2204	260	1569		part15514
6393		7	1504	392	785		part14355
6394		7	2119	712	834		part23048
6395		7	1216	309	671		part22058
6396		7	894	263	446		part23239
6397		7	1626	616	674		part13075
6398		7	1173	350	470		part13570
6399		7	2316	695	909		part22851
6400		7	4569	928	2830		part13362
6401		7	834	298	361		part23166
6402		7	732	236	349		part23124
6403		7	1622	325	969		part19362
6404		7	2268	612	1209		part23291
6405		7	1580	366	902		part23332
6406		7	1229	595	368		part22818
6407		7	1219	460	533		part17063
6408		7	1951	321	1138		part13776
6409		7	1153	568	258		part23232
6410		7	1108	414	506		part14831
6411		7	504	178	219		part14031
6412		7	2838	713	1489		part14283
6413		7	2102	904	689		part23326
6414		7	1159	257	682		part21294
6415		7	2482	1157	585		part13717
6416		7	1893	678	795		part21302
6417		7	998	305	368		part14077
6418		7	801	195	469		part14271
6419		7	2027	477	1131		part23321
6420		7	1142	340	437		part18850
6421		7	4478	1281	2061		part23338
6422		7	515	143	258		part23290
6423		7	1703	534	862		part15610
6424		7	618	218	209		part15956
6425		7	2208	990	704		part16145
6426		7	679	139	412		part18051
6427		7	1228	446	474		part13572
6428		7	2870	654	1482		part18423
6429		7	965	385	322		part21567
6430		7	3488	771	1982		part15919
6431		7	705	179	383		part18886
6432		7	961	266	475		part23220
6433		7	1890	496	760		part16194
6434		7	787	221	374		part23216
6435		7	1006	324	480		part23228
6436		7	774	220	381		part22924
6437		7	974	361	341		part17933
6438		7	6408	1658	3429		part23318
6439		7	3829	983	1806		part23111
6440		7	2495	1056	605		part19472
6441		7	610	186	291		part23155
6442		7	1740	411	927		part16644
6443		7	1667	802	432		part23049
6444		7	993	301	511		part18903
6445		7	1772	617	707		part16181
6446		7	1936	537	979		part15876
6447		7	1096	370	387		part22743
6448		7	1076	264	614		part14142
6449		7	1262	295	610		part17482
6450		7	1857	305	1214		part15026
6451		7	1408	580	496		part14239
6452		7	1857	398	1093		part17227
6453		7	1247	588	384		part23181
6454		7	1411	491	624		part14238
6455		7	1351	452	569		part13863
6456		7	938	255	441		part13705
6457		7	1645	466	796		part15703
6458		7	782	342	267		part23302
6459		7	1599	600	624		part14339
6460		7	2135	548	1097		part20588
6461		7	2177	727	1011		part23274
6462		7	1722	640	678		part12934
6463		7	2545	440	1589		part15855
6464		7	1148	400	503		part14717
6465		7	845	268	332		part13706
6466		7	1762	537	864		part16300
6467		7	1202	396	521		part23249
6468		7	1732	730	502		part23322
6469		7	2927	784	1103		part23100
6470		7	1506	583	604		part16301
6471		7	1404	446	692		part23187
6472		7	1062	459	381		part14834
6473		7	1088	326	403		part18928
6474		7	1436	445	558		part16355
6475		7	855	343	281		part14477
6476		7	946	233	519		part23267
6477		7	1065	504	301		part15502
6478		7	1896	648	865		part23030
6479		7	1020	412	337		part14710
6480		7	2562	486	1448		part18061
6481		7	1549	491	776		part23126
6482		7	725	248	300		part23136
6483		7	1338	330	776		part21818
6484		7	1195	324	571		part20811
6485		7	1723	394	1029		part23250
6486		7	1214	325	658		part23286
6487		7	1589	350	806		part19916
6488		7	1494	356	923		part19072
6489		7	2310	1004	729		part23132
6490		7	1575	375	853		part23325
6491		7	929	326	416		part14406
6492		7	2252	758	922		part23307
6493		7	596	122	389		part23079
6494		7	1597	427	774		part23218
6495		7	2014	846	653		part22068
6496		7	2199	618	1012		part19915
6497		7	704	161	291		part18995
6498		7	1151	450	428		part22057
6499		7	1752	412	1052		part23161
6500		7	645	231	253		part23315
6501		7	3184	862	1574		part23305
6502		7	1293	351	707		part18382
6503		7	1045	222	653		part13220
6504		7	1018	205	631		part13624
6505		7	1587	691	493		part23275
6506		7	987	250	507		part23025
6507		7	1398	494	556		part12882
6508		7	1972	658	940		part14409
6509		7	3358	758	1977		part14874
6510		7	2060	822	655		part13053
6511		7	2342	593	1276		part15613
6512		7	1138	369	559		part23270
6513		7	1964	448	1140		part16052
6514		7	1599	452	857		part22038
6515		7	922	360	276		part23256
6516		7	1733	433	878		part23230
6517		7	934	332	341		part16085
6518		7	792	174	405		part23229
6519		7	2922	473	1488		part21596
6520		7	520	182	211		part13935
6521		7	2655	435	1640		part18538
6522		7	589	197	286		part21571
6523		7	1220	398	438		part23102
6524		7	1209	320	682		part22847
6525		7	2106	829	796		part13682
6526		7	1022	371	446		part15745
6527		7	1474	883	236		part13742
6528		7	785	334	261		part23177
6529		7	1735	593	711		part23324
6530		7	1919	668	839		part23051
6531		7	1497	417	625		part18959
6532		7	1824	499	983		part23280
6533		7	2639	777	1260		part15452
6534		7	1096	376	369		part14827
6535		7	1819	499	920		part15198
6536		7	1636	680	608		part16302
6537		7	681	162	434		part13223
6538		7	1163	387	301		part15164
6539		7	2231	361	1430		part22523
6540		7	2004	604	993		part23146
6541		7	2286	526	1255		part16063
6542		7	687	261	271		part14523
6543		7	1099	287	515		part19701
6544		7	1238	436	471		part23169
6545		7	2510	928	956		part23257
6546		7	1843	488	894		part14923
6547		7	1471	317	858		part13826
6548		7	667	186	356		part12964
6549		7	2372	556	1293		part23314
6550		7	1674	415	920		part23055
6551		7	646	150	354		part23095
6552		7	998	376	347		part21504
6553		7	2048	549	1017		part23209
6554		7	2770	680	1325		part17327
6555		7	1401	357	750		part23090
6556		7	3316	1045	1391		part20237
6557		7	2043	538	960		part16746
6558		7	1315	350	663		part23284
6559		7	2667	562	1453		part23288
6560		7	803	225	392		part23236
6561		7	1631	374	958		part23170
6562		7	2267	744	772		part17546
6563		7	964	185	574		part23196
6564		7	651	182	347		part20976
6565		7	5178	1483	2344		part23323
6566		7	3814	947	2031		part13613
6567		7	1887	440	1103		part23202
6568		7	2009	585	849		part15333
6569		7	567	219	241		part14029
6570		7	1746	594	763		part23238
6571		7	955	313	416		part13881
6572		7	883	236	467		part13965
6573		7	1319	485	497		part17325
6574		7	1482	369	664		part15704
6575		7	3212	846	1765		part23330
6576		7	2583	1065	954		part22002
6577		7	1476	365	757		part23331
6578		7	2400	574	1379		part21244
6579		7	1745	457	933		part23153
6580		7	1721	498	779		part14697
6581		7	1285	541	448		part23212
6582		7	2037	588	714		part14754
6583		7	961	251	455		part13738
6584		7	1385	227	903		part13138
6585		7	917	335	385		part18356
6586		7	2329	509	1305		part15808
6587		7	1149	318	539		part23200
6588		7	1861	333	1209		part18202
6589		7	1235	397	560		part16860
6590		7	1636	498	660		part15991
6591		7	492	106	282		part23198
6592		7	986	283	482		part23289
6593		7	1031	357	463		part15478
6594		7	2843	673	1532		part22571
6595		7	1234	512	441		part23248
6596		7	2161	575	1152		part14370
6597		7	2534	501	1366		part15157
6598		7	2127	667	976		part13235
6599		7	1150	348	543		part13663
6600		7	1078	295	532		part22831
6601		7	648	218	172		part23091
6602		7	2497	786	897		part14989
6603		7	615	189	255		part23069
6604		7	856	220	470		part13755
6605		7	910	367	283		part23076
6606		7	1846	867	519		part13200
6607		7	860	389	242		part23213
6608		7	1561	375	813		part18168
6609		7	639	233	254		part23128
6610		7	1586	481	616		part19213
6611		7	2231	269	1389		part15906
6612		7	5302	1168	3365		part21814
6613		7	1347	354	735		part23277
6614		7	2077	530	1042		part21018
6615		7	1680	651	622		part15659
6616		7	1885	534	929		part23253
6617		7	1511	470	671		part23310
6618		7	1552	367	930		part23134
6619		7	643	125	397		part23056
6620		7	991	178	580		part16515
6621		7	1133	458	311		part23160
6622		7	1350	398	579		part23329
6623		7	1014	489	265		part23260
6624		7	1751	802	440		part15549
6625		7	1955	481	862		part17496
6626		7	1783	456	988		part22846
6627		7	3842	1030	1900		part15633
6628		7	1186	373	541		part23342
6629		7	1931	816	612		part13185
6630		7	2463	435	1530		part14588
6631		7	407	119	195		part23108
6632		7	1536	425	772		part13074
6633		7	782	283	227		part14278
6634		7	1194	363	576		part15051
6635		7	462	93	292		part23137
6636		7	1947	598	989		part23058
6637		7	1266	422	564		part23008
6638		7	5081	1413	2637		part23172
6639		7	1306	319	657		part23224
6640		7	621	186	293		part23158
6641		7	1575	650	556		part14454
6642		7	815	228	480		part23159
6643		7	1115	405	529		part21774
6644		7	737	257	341		part23017
6645		7	969	428	294		part14711
6646		7	1203	394	575		part22266
6647		7	1728	747	459		part14895
6648		7	1777	518	969		part14671
6649		7	1313	320	794		part15191
